key,parameter_code,process_code,flow_code,source_region_code,target_country_code,value,unit,source
"OPEX-F,PV-FIX,,ARG-CRB,",OPEX-F,PV-FIX,,ARG-CRB,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-CRU,",OPEX-F,PV-FIX,,ARG-CRU,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-EST,",OPEX-F,PV-FIX,,ARG-EST,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-FOR,",OPEX-F,PV-FIX,,ARG-FOR,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-FUE,",OPEX-F,PV-FIX,,ARG-FUE,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-JUJ,",OPEX-F,PV-FIX,,ARG-JUJ,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-LAR,",OPEX-F,PV-FIX,,ARG-LAR,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-MEN,",OPEX-F,PV-FIX,,ARG-MEN,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-MIS,",OPEX-F,PV-FIX,,ARG-MIS,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-NEG,",OPEX-F,PV-FIX,,ARG-NEG,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-NEU,",OPEX-F,PV-FIX,,ARG-NEU,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-PAM,",OPEX-F,PV-FIX,,ARG-PAM,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-RIO,",OPEX-F,PV-FIX,,ARG-RIO,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-SAF,",OPEX-F,PV-FIX,,ARG-SAF,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-SAJ,",OPEX-F,PV-FIX,,ARG-SAJ,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-SAL,",OPEX-F,PV-FIX,,ARG-SAL,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-SAT,",OPEX-F,PV-FIX,,ARG-SAT,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,ARG-TUC,",OPEX-F,PV-FIX,,ARG-TUC,,7.585672293960609,USD2025/kW,
"OPEX-F,PV-FIX,,AUS,",OPEX-F,PV-FIX,,AUS,,7.461025096642008,USD2025/kW,
"OPEX-F,PV-FIX,,BRA,",OPEX-F,PV-FIX,,BRA,,6.552481078947354,USD2025/kW,
"OPEX-F,PV-FIX,,CHL,",OPEX-F,PV-FIX,,CHL,,6.000872213766963,USD2025/kW,
"OPEX-F,PV-FIX,,CHN,",OPEX-F,PV-FIX,,CHN,,4.743796225399748,USD2025/kW,
"OPEX-F,PV-FIX,,COL,",OPEX-F,PV-FIX,,COL,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,CRI,",OPEX-F,PV-FIX,,CRI,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,DNK,",OPEX-F,PV-FIX,,DNK,,9.161569002917215,USD2025/kW,
"OPEX-F,PV-FIX,,DZA,",OPEX-F,PV-FIX,,DZA,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,EGY,",OPEX-F,PV-FIX,,EGY,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,ESP,",OPEX-F,PV-FIX,,ESP,,7.262750020329434,USD2025/kW,
"OPEX-F,PV-FIX,,IDN,",OPEX-F,PV-FIX,,IDN,,7.558962180249481,USD2025/kW,
"OPEX-F,PV-FIX,,IND,",OPEX-F,PV-FIX,,IND,,4.461689406428274,USD2025/kW,
"OPEX-F,PV-FIX,,JOR,",OPEX-F,PV-FIX,,JOR,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,KAZ,",OPEX-F,PV-FIX,,KAZ,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,KEN,",OPEX-F,PV-FIX,,KEN,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR,",OPEX-F,PV-FIX,,MAR,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-BEN,",OPEX-F,PV-FIX,,MAR-BEN,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-CAS,",OPEX-F,PV-FIX,,MAR-CAS,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-DAK,",OPEX-F,PV-FIX,,MAR-DAK,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-DRA,",OPEX-F,PV-FIX,,MAR-DRA,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-FES,",OPEX-F,PV-FIX,,MAR-FES,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-GUE,",OPEX-F,PV-FIX,,MAR-GUE,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-LAA,",OPEX-F,PV-FIX,,MAR-LAA,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-LOR,",OPEX-F,PV-FIX,,MAR-LOR,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-MAR,",OPEX-F,PV-FIX,,MAR-MAR,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-RAB,",OPEX-F,PV-FIX,,MAR-RAB,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-SOU,",OPEX-F,PV-FIX,,MAR-SOU,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MAR-TAN,",OPEX-F,PV-FIX,,MAR-TAN,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,MEX,",OPEX-F,PV-FIX,,MEX,,7.2473441869529776,USD2025/kW,
"OPEX-F,PV-FIX,,MRT,",OPEX-F,PV-FIX,,MRT,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,NAM,",OPEX-F,PV-FIX,,NAM,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,NOR,",OPEX-F,PV-FIX,,NOR,,7.514445324064266,USD2025/kW,
"OPEX-F,PV-FIX,,PAK,",OPEX-F,PV-FIX,,PAK,,10.2177001061021,USD2025/kW,
"OPEX-F,PV-FIX,,PER,",OPEX-F,PV-FIX,,PER,,6.713141912730401,USD2025/kW,
"OPEX-F,PV-FIX,,PRT,",OPEX-F,PV-FIX,,PRT,,8.443196993330638,USD2025/kW,
"OPEX-F,PV-FIX,,RUS,",OPEX-F,PV-FIX,,RUS,,13.684481591335043,USD2025/kW,
"OPEX-F,PV-FIX,,SAU,",OPEX-F,PV-FIX,,SAU,,5.03930812016632,USD2025/kW,
"OPEX-F,PV-FIX,,SWE,",OPEX-F,PV-FIX,,SWE,,8.443196993330638,USD2025/kW,
"OPEX-F,PV-FIX,,THA,",OPEX-F,PV-FIX,,THA,,6.0542924411892205,USD2025/kW,
"OPEX-F,PV-FIX,,TUN,",OPEX-F,PV-FIX,,TUN,,8.443196993330638,USD2025/kW,
"OPEX-F,PV-FIX,,UKR,",OPEX-F,PV-FIX,,UKR,,9.369547753499376,USD2025/kW,
"OPEX-F,PV-FIX,,URY,",OPEX-F,PV-FIX,,URY,,6.0542924411892205,USD2025/kW,
"OPEX-F,PV-FIX,,USA,",OPEX-F,PV-FIX,,USA,,5.251988651064673,USD2025/kW,
"OPEX-F,PV-FIX,,VNM,",OPEX-F,PV-FIX,,VNM,,9.042424741785194,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF,",OPEX-F,PV-FIX,,ZAF,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-EC,",OPEX-F,PV-FIX,,ZAF-EC,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-FRS,",OPEX-F,PV-FIX,,ZAF-FRS,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-GAU,",OPEX-F,PV-FIX,,ZAF-GAU,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-KWA,",OPEX-F,PV-FIX,,ZAF-KWA,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-LIM,",OPEX-F,PV-FIX,,ZAF-LIM,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-MPU,",OPEX-F,PV-FIX,,ZAF-MPU,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-NC,",OPEX-F,PV-FIX,,ZAF-NC,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-NW,",OPEX-F,PV-FIX,,ZAF-NW,,8.947888093228185,USD2025/kW,
"OPEX-F,PV-FIX,,ZAF-WC,",OPEX-F,PV-FIX,,ZAF-WC,,8.947888093228185,USD2025/kW,
"OPEX-F,REGASATR,,,",OPEX-F,REGASATR,,,,45.0284170491735,USD2025/kW,combined values
"OPEX-F,RES-HYBR,,ARE,",OPEX-F,RES-HYBR,,ARE,,25.677879191779628,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG,",OPEX-F,RES-HYBR,,ARG,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-BA,",OPEX-F,RES-HYBR,,ARG-BA,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-CAT,",OPEX-F,RES-HYBR,,ARG-CAT,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-CBA,",OPEX-F,RES-HYBR,,ARG-CBA,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-CHA,",OPEX-F,RES-HYBR,,ARG-CHA,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-CHU,",OPEX-F,RES-HYBR,,ARG-CHU,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-COR,",OPEX-F,RES-HYBR,,ARG-COR,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-CRB,",OPEX-F,RES-HYBR,,ARG-CRB,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-CRU,",OPEX-F,RES-HYBR,,ARG-CRU,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-EST,",OPEX-F,RES-HYBR,,ARG-EST,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-FOR,",OPEX-F,RES-HYBR,,ARG-FOR,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-FUE,",OPEX-F,RES-HYBR,,ARG-FUE,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-JUJ,",OPEX-F,RES-HYBR,,ARG-JUJ,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-LAR,",OPEX-F,RES-HYBR,,ARG-LAR,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-MEN,",OPEX-F,RES-HYBR,,ARG-MEN,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-MIS,",OPEX-F,RES-HYBR,,ARG-MIS,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-NEG,",OPEX-F,RES-HYBR,,ARG-NEG,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-NEU,",OPEX-F,RES-HYBR,,ARG-NEU,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-PAM,",OPEX-F,RES-HYBR,,ARG-PAM,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-RIO,",OPEX-F,RES-HYBR,,ARG-RIO,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-SAF,",OPEX-F,RES-HYBR,,ARG-SAF,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-SAJ,",OPEX-F,RES-HYBR,,ARG-SAJ,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-SAL,",OPEX-F,RES-HYBR,,ARG-SAL,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-SAT,",OPEX-F,RES-HYBR,,ARG-SAT,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,ARG-TUC,",OPEX-F,RES-HYBR,,ARG-TUC,,27.7531211300096,USD2025/kW,
"OPEX-F,RES-HYBR,,AUS,",OPEX-F,RES-HYBR,,AUS,,28.785412686446573,USD2025/kW,
"OPEX-F,RES-HYBR,,BRA,",OPEX-F,RES-HYBR,,BRA,,20.79717355954032,USD2025/kW,
"OPEX-F,RES-HYBR,,CHL,",OPEX-F,RES-HYBR,,CHL,,28.6530676151085,USD2025/kW,
"OPEX-F,RES-HYBR,,CHN,",OPEX-F,RES-HYBR,,CHN,,18.24271151359511,USD2025/kW,
"OPEX-F,RES-HYBR,,CRI,",OPEX-F,RES-HYBR,,CRI,,26.107848506055777,USD2025/kW,
"OPEX-F,RES-HYBR,,DNK,",OPEX-F,RES-HYBR,,DNK,,25.47012800421753,USD2025/kW,
"OPEX-F,RES-HYBR,,DZA,",OPEX-F,RES-HYBR,,DZA,,30.85415089178497,USD2025/kW,
"OPEX-F,RES-HYBR,,EGY,",OPEX-F,RES-HYBR,,EGY,,25.16870500382104,USD2025/kW,
"OPEX-F,RES-HYBR,,ESP,",OPEX-F,RES-HYBR,,ESP,,20.97892279528703,USD2025/kW,
"OPEX-F,RES-HYBR,,IDN,",OPEX-F,RES-HYBR,,IDN,,34.95904944198276,USD2025/kW,
"OPEX-F,RES-HYBR,,IND,",OPEX-F,RES-HYBR,,IND,,15.802017313824113,USD2025/kW,
"OPEX-F,RES-HYBR,,JOR,",OPEX-F,RES-HYBR,,JOR,,29.60417793003812,USD2025/kW,
"OPEX-F,RES-HYBR,,KAZ,",OPEX-F,RES-HYBR,,KAZ,,25.16870500382104,USD2025/kW,
"OPEX-F,RES-HYBR,,KEN,",OPEX-F,RES-HYBR,,KEN,,29.60417793003812,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR,",OPEX-F,RES-HYBR,,MAR,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-BEN,",OPEX-F,RES-HYBR,,MAR-BEN,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-CAS,",OPEX-F,RES-HYBR,,MAR-CAS,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-DAK,",OPEX-F,RES-HYBR,,MAR-DAK,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-DRA,",OPEX-F,RES-HYBR,,MAR-DRA,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-FES,",OPEX-F,RES-HYBR,,MAR-FES,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-GUE,",OPEX-F,RES-HYBR,,MAR-GUE,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-LAA,",OPEX-F,RES-HYBR,,MAR-LAA,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-LOR,",OPEX-F,RES-HYBR,,MAR-LOR,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-MAR,",OPEX-F,RES-HYBR,,MAR-MAR,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-RAB,",OPEX-F,RES-HYBR,,MAR-RAB,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-SOU,",OPEX-F,RES-HYBR,,MAR-SOU,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MAR-TAN,",OPEX-F,RES-HYBR,,MAR-TAN,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,MEX,",OPEX-F,RES-HYBR,,MEX,,24.118553570654914,USD2025/kW,
"OPEX-F,RES-HYBR,,MRT,",OPEX-F,RES-HYBR,,MRT,,29.60417793003812,USD2025/kW,
"OPEX-F,RES-HYBR,,NAM,",OPEX-F,RES-HYBR,,NAM,,29.60417793003812,USD2025/kW,
"OPEX-F,RES-HYBR,,NOR,",OPEX-F,RES-HYBR,,NOR,,24.524738772088003,USD2025/kW,
"OPEX-F,RES-HYBR,,PER,",OPEX-F,RES-HYBR,,PER,,22.339959515162178,USD2025/kW,
"OPEX-F,RES-HYBR,,PRT,",OPEX-F,RES-HYBR,,PRT,,28.08907400340625,USD2025/kW,
"OPEX-F,RES-HYBR,,RUS,",OPEX-F,RES-HYBR,,RUS,,31.674992318602776,USD2025/kW,
"OPEX-F,RES-HYBR,,SAU,",OPEX-F,RES-HYBR,,SAU,,25.982272855857193,USD2025/kW,
"OPEX-F,RES-HYBR,,SWE,",OPEX-F,RES-HYBR,,SWE,,25.91648155250816,USD2025/kW,
"OPEX-F,RES-HYBR,,THA,",OPEX-F,RES-HYBR,,THA,,26.52488764834329,USD2025/kW,
"OPEX-F,RES-HYBR,,TUN,",OPEX-F,RES-HYBR,,TUN,,29.60417793003812,USD2025/kW,
"OPEX-F,RES-HYBR,,UKR,",OPEX-F,RES-HYBR,,UKR,,24.524738772088003,USD2025/kW,
"OPEX-F,RES-HYBR,,URY,",OPEX-F,RES-HYBR,,URY,,33.654941469797606,USD2025/kW,
"OPEX-F,RES-HYBR,,USA,",OPEX-F,RES-HYBR,,USA,,25.425552008151072,USD2025/kW,
"OPEX-F,RES-HYBR,,VNM,",OPEX-F,RES-HYBR,,VNM,,34.50194992636128,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF,",OPEX-F,RES-HYBR,,ZAF,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-EC,",OPEX-F,RES-HYBR,,ZAF-EC,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-FRS,",OPEX-F,RES-HYBR,,ZAF-FRS,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-GAU,",OPEX-F,RES-HYBR,,ZAF-GAU,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-KWA,",OPEX-F,RES-HYBR,,ZAF-KWA,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-LIM,",OPEX-F,RES-HYBR,,ZAF-LIM,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-MPU,",OPEX-F,RES-HYBR,,ZAF-MPU,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-NC,",OPEX-F,RES-HYBR,,ZAF-NC,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-NW,",OPEX-F,RES-HYBR,,ZAF-NW,,27.997450492479885,USD2025/kW,
"OPEX-F,RES-HYBR,,ZAF-WC,",OPEX-F,RES-HYBR,,ZAF-WC,,27.997450492479885,USD2025/kW,
"OPEX-F,SMR_52%#B,,,",OPEX-F,SMR_52%#B,,,,59.79506390529235,USD2025/kw,based on IEA GHG 2017
"OPEX-F,SMR_52%_BF#B,,,",OPEX-F,SMR_52%_BF#B,,,,17.457563182091032,USD2025/kw,based on IEA GHG 2017
"OPEX-F,SOEC-EL,,,",OPEX-F,SOEC-EL,,,,58.66876592952903,USD2025/kW,
"OPEX-F,WIND-OFF,,ARE,",OPEX-F,WIND-OFF,,ARE,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG,",OPEX-F,WIND-OFF,,ARG,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-BA,",OPEX-F,WIND-OFF,,ARG-BA,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-CAT,",OPEX-F,WIND-OFF,,ARG-CAT,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-CBA,",OPEX-F,WIND-OFF,,ARG-CBA,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-CHA,",OPEX-F,WIND-OFF,,ARG-CHA,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-CHU,",OPEX-F,WIND-OFF,,ARG-CHU,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-COR,",OPEX-F,WIND-OFF,,ARG-COR,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-CRB,",OPEX-F,WIND-OFF,,ARG-CRB,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-CRU,",OPEX-F,WIND-OFF,,ARG-CRU,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-EST,",OPEX-F,WIND-OFF,,ARG-EST,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-FOR,",OPEX-F,WIND-OFF,,ARG-FOR,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-FUE,",OPEX-F,WIND-OFF,,ARG-FUE,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-JUJ,",OPEX-F,WIND-OFF,,ARG-JUJ,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-LAR,",OPEX-F,WIND-OFF,,ARG-LAR,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-MEN,",OPEX-F,WIND-OFF,,ARG-MEN,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-MIS,",OPEX-F,WIND-OFF,,ARG-MIS,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-NEG,",OPEX-F,WIND-OFF,,ARG-NEG,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-NEU,",OPEX-F,WIND-OFF,,ARG-NEU,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-PAM,",OPEX-F,WIND-OFF,,ARG-PAM,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-RIO,",OPEX-F,WIND-OFF,,ARG-RIO,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-SAF,",OPEX-F,WIND-OFF,,ARG-SAF,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-SAJ,",OPEX-F,WIND-OFF,,ARG-SAJ,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-SAL,",OPEX-F,WIND-OFF,,ARG-SAL,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-SAT,",OPEX-F,WIND-OFF,,ARG-SAT,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,ARG-TUC,",OPEX-F,WIND-OFF,,ARG-TUC,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,AUS,",OPEX-F,WIND-OFF,,AUS,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,BRA,",OPEX-F,WIND-OFF,,BRA,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,CHL,",OPEX-F,WIND-OFF,,CHL,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,CHN,",OPEX-F,WIND-OFF,,CHN,,32.70459836246706,USD2025/kW,
"OPEX-F,WIND-OFF,,COL,",OPEX-F,WIND-OFF,,COL,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,CRI,",OPEX-F,WIND-OFF,,CRI,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,DNK,",OPEX-F,WIND-OFF,,DNK,,64.26883901887443,USD2025/kW,
"OPEX-F,WIND-OFF,,DZA,",OPEX-F,WIND-OFF,,DZA,,61.36415429589215,USD2025/kW,
"OPEX-F,WIND-OFF,,EGY,",OPEX-F,WIND-OFF,,EGY,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,ESP,",OPEX-F,WIND-OFF,,ESP,,66.99393145200774,USD2025/kW,
"OPEX-F,WIND-OFF,,IDN,",OPEX-F,WIND-OFF,,IDN,,48.767786630894975,USD2025/kW,
"OPEX-F,WIND-OFF,,IND,",OPEX-F,WIND-OFF,,IND,,48.767786630894975,USD2025/kW,
"OPEX-F,WIND-OFF,,JOR,",OPEX-F,WIND-OFF,,JOR,,48.767786630894975,USD2025/kW,
"OPEX-F,WIND-OFF,,KAZ,",OPEX-F,WIND-OFF,,KAZ,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,KEN,",OPEX-F,WIND-OFF,,KEN,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR,",OPEX-F,WIND-OFF,,MAR,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-BEN,",OPEX-F,WIND-OFF,,MAR-BEN,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-CAS,",OPEX-F,WIND-OFF,,MAR-CAS,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-DAK,",OPEX-F,WIND-OFF,,MAR-DAK,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-DRA,",OPEX-F,WIND-OFF,,MAR-DRA,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-FES,",OPEX-F,WIND-OFF,,MAR-FES,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-GUE,",OPEX-F,WIND-OFF,,MAR-GUE,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-LAA,",OPEX-F,WIND-OFF,,MAR-LAA,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-LOR,",OPEX-F,WIND-OFF,,MAR-LOR,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-MAR,",OPEX-F,WIND-OFF,,MAR-MAR,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-RAB,",OPEX-F,WIND-OFF,,MAR-RAB,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-SOU,",OPEX-F,WIND-OFF,,MAR-SOU,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MAR-TAN,",OPEX-F,WIND-OFF,,MAR-TAN,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MEX,",OPEX-F,WIND-OFF,,MEX,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,MRT,",OPEX-F,WIND-OFF,,MRT,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,NAM,",OPEX-F,WIND-OFF,,NAM,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,NOR,",OPEX-F,WIND-OFF,,NOR,,66.99393145200774,USD2025/kW,
"OPEX-F,WIND-OFF,,PAK,",OPEX-F,WIND-OFF,,PAK,,48.94569910745682,USD2025/kW,
"OPEX-F,WIND-OFF,,PER,",OPEX-F,WIND-OFF,,PER,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,PRT,",OPEX-F,WIND-OFF,,PRT,,66.99393145200774,USD2025/kW,
"OPEX-F,WIND-OFF,,RUS,",OPEX-F,WIND-OFF,,RUS,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,SAU,",OPEX-F,WIND-OFF,,SAU,,56.37848701715139,USD2025/kW,
"OPEX-F,WIND-OFF,,SWE,",OPEX-F,WIND-OFF,,SWE,,66.99393145200774,USD2025/kW,
"OPEX-F,WIND-OFF,,THA,",OPEX-F,WIND-OFF,,THA,,48.767786630894975,USD2025/kW,
